"partida_id","rodata","clube","cartao","atleta","num_camisa","posicao","minuto"
"7519","26","Athletico-PR","Amarelo","Nikão","11","Atacante","45"
"7524","26","Sao Paulo","Amarelo","Luis Manuel Orejuela","20","Zagueiro","48"
"7524","26","Ceara","Amarelo","William","5","Meio-campo","86"
"7524","26","Ceara","Amarelo","Fabinho","19","Meio-campo","35"
"7525","26","Cuiaba","Amarelo","Yuri Oliveira Lima","18","Meio-campo","79"
"7525","26","Cuiaba","Amarelo","Alan Empereur","3","Zagueiro","42"
"7524","26","Sao Paulo","Amarelo","Jonathan Calleri","30","Atacante","61"
"7524","26","Sao Paulo","Amarelo","João Miranda de Souza Filho","22","Zagueiro","38"
"7524","26","Ceara","Amarelo","Richard de Oliveira Costa","91","Goleiro","45+3"
"7525","26","Cuiaba","Amarelo","João Lucas","2","Zagueiro","80"
"7525","26","Cuiaba","Amarelo","Max Alves","11","Atacante","70"
"7526","27","Chapecoense","Amarelo","Anderson Jordan","55","Zagueiro","60"
"7526","27","Fortaleza","Amarelo","Yago Pikachu","22","Meio-campo","90+3"
"7527","27","Bahia","Amarelo","Germán Conti","5","Zagueiro","90"
"7526","27","Chapecoense","Amarelo","Geuvânio","50","Atacante","76"
"7526","27","Chapecoense","Amarelo","Ignacio da Silva Oliveira","21","Zagueiro","41"
"7527","27","America-MG","Amarelo","Marlon","66","Zagueiro","52"
"7527","27","Bahia","Amarelo","Lucas Mugni","19","Meio-campo","66"
"7528","27","Athletico-PR","Amarelo","Nicolás Hernández","2","Zagueiro","55"
"7528","27","Fluminense","Amarelo","Jhon Arias","21","Meio-campo","45"
"7529","27","Palmeiras","Amarelo","Rony","7","Meio-campo","75"
"7529","27","Internacional","Amarelo","Heitor Rodrigues da Fonseca","2","Zagueiro","90+4"
"7529","27","Internacional","Amarelo","Víctor Cuesta","15","Zagueiro","37"
"7530","27","Ceara","Amarelo","Gabriel Lacerda","15","Zagueiro","90+9"
"7530","27","Bragantino","Amarelo","Jadsom","5","Meio-campo","90+3"
"7530","27","Bragantino","Amarelo","Cristiano Claudinei Nogueira","38","Meio-campo","79"
"7530","27","Bragantino","Amarelo","Jan Hurtado","27","Atacante","26"
"7530","27","Bragantino","Amarelo","Luan Cândido","29","Zagueiro","13"
"7531","27","Juventude","Amarelo","Guilherme Oliveira Santos","33","Zagueiro","89"
"7531","27","Juventude","Amarelo","Guilherme Castilho","99","Meio-campo","42"
"7533","27","Sport","Amarelo","Sander Henrique Bortolotto","56","Zagueiro","90+6"
"7533","27","Santos","Amarelo","Wagner Leonardo","14","Zagueiro","49"
"7534","27","Flamengo","Amarelo","Filipe Luís","16","Zagueiro","90+2"
"7529","27","Internacional","Vermelho","Edenílson Andrade dos Santos","8","Meio-campo","50"
"7528","27","Athletico-PR","Amarelo","Lucas Fasson","37","Zagueiro","42"
"7529","27","Palmeiras","Amarelo","Gustavo Scarpa","14","Meio-campo","90+2"
"7529","27","Palmeiras","Amarelo","Felipe Melo","30","Meio-campo","14"
"7529","27","Internacional","Amarelo","Gabriel Mercado","25","Zagueiro","54"
"7529","27","Internacional","Amarelo","Patrick","88","Meio-campo","16"
"7530","27","Ceara","Amarelo","Bruno Pacheco","6","Zagueiro","45+2"
"7530","27","Bragantino","Amarelo","Gabriel Novaes","35","Atacante","85"
"7530","27","Bragantino","Amarelo","Pedrinho","33","Meio-campo","61"
"7530","27","Bragantino","Amarelo","Emiliano Martínez","40","Meio-campo","16"
"7531","27","Gremio","Amarelo","Lucas Silva Borges","16","Meio-campo","86"
"7531","27","Juventude","Amarelo","Roberson","19","Atacante","79"
"7532","27","Atletico-GO","Amarelo","Zé Roberto","9","Atacante","36"
"7533","27","Santos","Amarelo","Madson","13","Zagueiro","80"
"7533","27","Santos","Amarelo","Carlos Andrés Sánchez","7","Meio-campo","10"
"7534","27","Cuiaba","Amarelo","Marllon Borges","13","Zagueiro","70"
"7535","27","Sao Paulo","Amarelo","Robert Arboleda","5","Zagueiro","62"
"7535","27","Sao Paulo","Amarelo","Liziero","14","Meio-campo","43"
"7535","27","Corinthians","Amarelo","João Victor da Silva Marcelino","33","Zagueiro","43"
"7535","27","Sao Paulo","Amarelo","Gabriel Neves","15","Meio-campo","61"
"7535","27","Corinthians","Amarelo","Róger Guedes","123","Atacante","82"
"7452","19","Ceara","Amarelo","Luiz Otávio","13","Zagueiro","90"
"7452","19","Ceara","Amarelo","Vinícius","29","Meio-campo","78"
"7452","19","Palmeiras","Amarelo","Weverton Pereira da Silva","21","Goleiro","90+5"
"7452","19","Ceara","Amarelo","Erick","97","Meio-campo","80"
"7452","19","Ceara","Amarelo","Igor Inocêncio de Oliveira","2","Zagueiro","59"
"7452","19","Palmeiras","Amarelo","José Rafael Vivian","8","Meio-campo","81"
"7453","19","Internacional","Amarelo","Zé Gabriel","35","Zagueiro","90+4"
"7453","19","Internacional","Amarelo","Renzo Saravia","26","Zagueiro","75"
"7453","19","Internacional","Amarelo","Bruno Méndez","22","Zagueiro","40"
"7453","19","Bragantino","Amarelo","Hélio Junio Nunes de Castro","11","Meio-campo","45+2"
"7453","19","Internacional","Amarelo","Gabriel Boschilia","21","Meio-campo","86"
"7453","19","Internacional","Amarelo","Maurício","27","Meio-campo","45"
"7453","19","Bragantino","Amarelo","Aderlan Silva","13","Zagueiro","90+1"
"7536","28","Santos","Vermelho","Jean Mota Oliveira de Souza","41","Meio-campo","45+1"
"7536","28","America-MG","Amarelo","Marlon","66","Zagueiro","53"
"7537","28","Juventude","Amarelo","William Matheus","66","Zagueiro","63"
"7537","28","Ceara","Amarelo","Igor Inocêncio de Oliveira","2","Zagueiro","45+1"
"7538","28","Fluminense","Amarelo","Abel Hernández","32","Atacante","87"
"7538","28","Fluminense","Amarelo","David Braz","44","Zagueiro","64"
"7538","28","Fluminense","Amarelo","André","35","Meio-campo","42"
"7538","28","Flamengo","Amarelo","Éverton Ribeiro","7","Meio-campo","41"
"7539","28","Fortaleza","Amarelo","Éderson","13","Zagueiro","77"
"7539","28","Athletico-PR","Amarelo","Christian Roberto Alves Cardoso","88","Meio-campo","39"
"7536","28","Santos","Amarelo","Guilherme Camacho","29","Meio-campo","90+1"
"7536","28","America-MG","Amarelo","Juninho","8","Meio-campo","12"
"7537","28","Ceara","Amarelo","João Ricardo Riedi","1","Goleiro","61"
"7538","28","Fluminense","Amarelo","Lucca Borges de Brito","7","Meio-campo","90+5"
"7538","28","Fluminense","Amarelo","Samuel Xavier","2","Zagueiro","73"
"7538","28","Fluminense","Amarelo","John Kennedy","23","Atacante","62"
"7538","28","Flamengo","Amarelo","Victor Vinícius Coelho Santos","11","Atacante","90+5"
"7538","28","Flamengo","Amarelo","Diego Ribas","10","Meio-campo","8"
"7539","28","Fortaleza","Amarelo","Robson Fernandes","7","Atacante","73"
"7539","28","Athletico-PR","Amarelo","Fernando Canesin","55","Meio-campo","32"
"7540","28","Corinthians","Vermelho","Xavier","39","Meio-campo","90+5"
"7540","28","Internacional","Amarelo","Taison","10","Meio-campo","64"
"7540","28","Internacional","Amarelo","Rodrigo Dourado","13","Meio-campo","37"
"7540","28","Corinthians","Amarelo","Renato Augusto","8","Meio-campo","88"
"7542","28","Bragantino","Amarelo","Fabrício Bruno","14","Zagueiro","90+5"
"7542","28","Bragantino","Amarelo","Hélio Junio Nunes de Castro","11","Meio-campo","40"
"7543","28","Chapecoense","Amarelo","Kaio Nunes","96","Atacante","50"
"7540","28","Internacional","Vermelho","Patrick","88","Meio-campo","90+5"
"7540","28","Internacional","Amarelo","Gabriel Mercado","25","Zagueiro","45+1"
"7540","28","Corinthians","Amarelo","Cássio Ramos","12","Goleiro","90+8"
"7540","28","Corinthians","Amarelo","Gabriel Girotto Franco","5","Meio-campo","26"
"7542","28","Bragantino","Amarelo","Jadsom","5","Meio-campo","78"
"7543","28","Bahia","Amarelo","Raí Nascimento de Oliveira","18","Meio-campo","46"
"7544","28","Atletico-GO","Amarelo","André Luis","10","Meio-campo","69"
"7544","28","Gremio","Amarelo","Luiz Fernando Moraes dos Santos","33","Atacante","76"
"7544","28","Gremio","Amarelo","Aldemir Ferreira","11","Atacante","65"
"7544","28","Gremio","Amarelo","Paulo Miranda","28","Zagueiro","29"
"7545","28","Palmeiras","Amarelo","Gustavo Gómez","15","Zagueiro","85"
"7545","28","Sport","Amarelo","Sabino","35","Zagueiro","43"
"7544","28","Gremio","Vermelho","Paulo Miranda","28","Zagueiro","69"
"7544","28","Atletico-GO","Amarelo","Willian Maranhão","5","Meio-campo","90"
"7544","28","Gremio","Amarelo","Miguel Borja","9","Atacante","90"
"7544","28","Gremio","Amarelo","Rafinha","13","Zagueiro","69"
"7544","28","Gremio","Amarelo","Thiago dos Santos","5","Meio-campo","41"
"7544","28","Gremio","Amarelo","Walter Kannemann","4","Zagueiro","24"
"7545","28","Sport","Amarelo","José Welison","14","Meio-campo","74"
"7545","28","Sport","Amarelo","Marcão","77","Meio-campo","36"
"7494","23","Santos","Amarelo","Marinho","11","Atacante","79"
"7494","23","Fluminense","Amarelo","Gustavo Nonato Santana","8","Meio-campo","81"
"7495","23","Bahia","Amarelo","Lucas Araújo","34","Meio-campo","72"
"7495","23","Bahia","Amarelo","Matheus Bahia Santos","79","Zagueiro","35"
"7495","23","Ceara","Amarelo","Bruno Pacheco","6","Zagueiro","32"
"7495","23","Ceara","Vermelho","Cléber","89","Atacante","83"
"7494","23","Santos","Amarelo","Vinicius Zanocelo","25","Meio-campo","43"
"7494","23","Fluminense","Amarelo","John Kennedy","23","Atacante","43"
"7495","23","Bahia","Amarelo","Nino Paraíba","2","Zagueiro","38"
"7495","23","Ceara","Amarelo","Cléber","89","Atacante","81"
"7546","34","Bragantino","Amarelo","Fabrício Bruno","14","Zagueiro","86"
"7546","34","Bragantino","Amarelo","Artur Victor Guimarães","7","Meio-campo","76"
"7546","34","Sport","Amarelo","Mikael","99","Atacante","79"
"7546","34","Sport","Amarelo","Gustavo","10","Meio-campo","56"
"7546","34","Sport","Amarelo","Ronaldo","5","Meio-campo","34"
"7546","34","Bragantino","Amarelo","Edimar Fraga","6","Zagueiro","83"
"7546","34","Sport","Amarelo","Hernanes","8","Meio-campo","82"
"7546","34","Sport","Amarelo","Ewerton Diógenes Da Silva","66","Zagueiro","57"
"7546","34","Sport","Amarelo","Sander Henrique Bortolotto","56","Zagueiro","48"
"7556","29","Athletico-PR","Amarelo","Ivaldo","27","Zagueiro","68"
"7556","29","Santos","Amarelo","João Paulo","34","Goleiro","67"
"7557","29","Flamengo","Amarelo","Diego Alves","1","Goleiro","90+2"
"7557","29","Flamengo","Amarelo","Éverton Ribeiro","7","Meio-campo","39"
"7557","29","Atletico-MG","Amarelo","Cláudio Rodrigues Gomes","2","Zagueiro","20"
"7558","29","Juventude","Amarelo","Fernando José Pacheco Rivas","17","Atacante","84"
"7559","29","Fortaleza","Amarelo","Éderson","13","Meio-campo","82"
"7559","29","Fortaleza","Amarelo","Lucas Rafael Araújo Lima","25","Meio-campo","67"
"7559","29","Fortaleza","Amarelo","Matheus Jussa","16","Meio-campo","59"
"7556","29","Santos","Amarelo","Vinicius Balieiro","17","Meio-campo","86"
"7557","29","Flamengo","Amarelo","Rodinei de Almeida","20","Zagueiro","90+7"
"7557","29","Flamengo","Amarelo","Bruno Henrique","27","Meio-campo","45"
"7557","29","Atletico-MG","Amarelo","Nathan Silva","40","Zagueiro","27"
"7558","29","Juventude","Amarelo","Vitor Mendes","34","Zagueiro","88"
"7558","29","Bahia","Amarelo","Gilberto Oliveira Souza Junior","9","Atacante","90"
"7559","29","Fortaleza","Amarelo","Romarinho","20","Atacante","78"
"7559","29","Fortaleza","Amarelo","Cristian Chagas Tarouco","44","Zagueiro","64"
"7560","29","Palmeiras","Amarelo","Luan Garcia Teixeira","13","Zagueiro","90+1"
"7561","29","Ceara","Amarelo","Messias Rodrigues da Silva Júnior","3","Zagueiro","90+2"
"7561","29","Ceara","Amarelo","Stiven Mendoza","10","Meio-campo","68"
"7561","29","Fluminense","Amarelo","Fred","9","Atacante","90+2"
"7562","29","Internacional","Amarelo","Kaique Rocha","3","Zagueiro","78"
"7563","29","Sport","Amarelo","Gustavo","10","Meio-campo","77"
"7563","29","Sport","Amarelo","José Welison","14","Meio-campo","56"
"7563","29","Atletico-GO","Amarelo","Arnaldo Manoel de Almeida","2","Zagueiro","54"
"7563","29","Atletico-GO","Amarelo","Fernando Miguel Kaufmann","1","Goleiro","38"
"7560","29","Gremio","Amarelo","Alisson Euler de Freitas Castro","23","Meio-campo","69"
"7560","29","Gremio","Amarelo","Jean Pyerre","88","Meio-campo","39"
"7561","29","Ceara","Vermelho","Gabriel Dias de Oliveira","94","Zagueiro","29"
"7560","29","Palmeiras","Amarelo","Felipe Melo","30","Meio-campo","62"
"7561","29","Ceara","Amarelo","William","5","Meio-campo","84"
"7561","29","Ceara","Amarelo","Fabinho","19","Meio-campo","42"
"7561","29","Fluminense","Amarelo","André","35","Meio-campo","18"
"7562","29","Internacional","Amarelo","Víctor Cuesta","15","Zagueiro","37"
"7563","29","Sport","Amarelo","Mikael","99","Atacante","77"
"7563","29","Sport","Amarelo","Hernanes","8","Meio-campo","47"
"7563","29","Atletico-GO","Amarelo","Ronald Pereira Martins","11","Meio-campo","48"
"7560","29","Gremio","Amarelo","Vanderson de Oliveira Campos","35","Zagueiro","90+7"
"7560","29","Gremio","Amarelo","Thiago dos Santos","5","Meio-campo","64"
"7560","29","Gremio","Amarelo","Walter Kannemann","4","Zagueiro","27"
"7564","29","Cuiaba","Amarelo","Auremir Evangelista dos Santos","16","Meio-campo","55"
"7564","29","Bragantino","Amarelo","Weverson","26","Zagueiro","45+2"
"7565","29","Corinthians","Amarelo","Renato Augusto","8","Atacante","42"
"7565","29","Chapecoense","Amarelo","Henrique Almeida","11","Atacante","67"
"7565","29","Chapecoense","Amarelo","Anselmo Ramon","9","Atacante","40"
"7564","29","Cuiaba","Amarelo","João Lucas","2","Zagueiro","79"
"7564","29","Bragantino","Amarelo","Léo Ortiz","3","Zagueiro","73"
"7564","29","Bragantino","Amarelo","Alerrandro Barra Mansa Realino de Souza","9","Atacante","45"
"7565","29","Chapecoense","Amarelo","Ezequiel","30","Zagueiro","77"
"7565","29","Chapecoense","Amarelo","Keiller","1","Goleiro","62"
"7305","4","Athletico-PR","Amarelo","Renato Kayzer","79","Atacante","35"
"7305","4","Athletico-PR","Amarelo","David Terans","80","Atacante","5"
"7305","4","Flamengo","Amarelo","Léo Pereira","4","Zagueiro","27"
"7305","4","Athletico-PR","Amarelo","Nicolás Hernández","2","Zagueiro","70"
"7305","4","Athletico-PR","Amarelo","Thiago Heleno","44","Zagueiro","21"
"7305","4","Flamengo","Amarelo","Andreas Pereira","18","Meio-campo","76"
"7454","19","Atletico-MG","Amarelo","Mariano Ferreira Filho","25","Zagueiro","78"
"7454","19","Atletico-MG","Amarelo","Danilo Neves","37","Meio-campo","50"
"7454","19","Gremio","Amarelo","Rafinha","13","Zagueiro","90+5"
"7454","19","Gremio","Amarelo","Jaminton Campaz","7","Meio-campo","73"
"7454","19","Gremio","Amarelo","Miguel Borja","9","Atacante","38"
"7454","19","Atletico-MG","Amarelo","Allan Rodrigues de Souza","29","Meio-campo","90+1"
"7454","19","Atletico-MG","Amarelo","Ignacio Fernández","26","Meio-campo","53"
"7454","19","Atletico-MG","Amarelo","Matías Zaracho","15","Meio-campo","45+3"
"7454","19","Gremio","Amarelo","Douglas Costa","10","Atacante","81"
"7454","19","Gremio","Amarelo","Pedro Geromel","3","Zagueiro","58"
"7454","19","Gremio","Amarelo","Lucas Silva Borges","16","Meio-campo","36"
"7566","31","Chapecoense","Amarelo","Matheus Antunes Ribeiro","2","Zagueiro","90+5"
"7566","31","Cuiaba","Amarelo","Osman","20","Atacante","77"
"7455","19","Flamengo","Amarelo","Andreas Pereira","18","Meio-campo","39"
"7455","19","Atletico-GO","Amarelo","Igor Aquino da Silva","6","Zagueiro","41"
"7455","19","Flamengo","Amarelo","Gabriel Barbosa","9","Atacante","28"
"7576","30","Corinthians","Amarelo","Fagner","23","Zagueiro","66"
"7576","30","Fortaleza","Amarelo","Robson Fernandes","270","Atacante","59"
"7576","30","Fortaleza","Amarelo","Felipe","267","Meio-campo","44"
"7577","30","Gremio","Amarelo","Thiago dos Santos","5","Meio-campo","75"
"7577","30","Gremio","Amarelo","Mathías Villasanti","21","Meio-campo","22"
"7578","30","Sport","Amarelo","Luciano Juba","46","Meio-campo","24"
"7577","30","Internacional","Vermelho","Patrick","88","Meio-campo","90+7"
"7576","30","Corinthians","Amarelo","Víctor Cantillo","24","Meio-campo","90+2"
"7576","30","Corinthians","Amarelo","Róger Guedes","123","Meio-campo","56"
"7576","30","Fortaleza","Amarelo","Lucas Rafael Araújo Lima","25","Meio-campo","51"
"7577","30","Internacional","Amarelo","Renzo Saravia","26","Zagueiro","24"
"7577","30","Gremio","Amarelo","Pedro Geromel","3","Zagueiro","29"
"7578","30","Fluminense","Amarelo","Marlon Rodrigues Xavier","30","Zagueiro","41"
"7577","30","Gremio","Vermelho","Bruno Cortês","12","Zagueiro","90+7"
"7579","30","Bragantino","Amarelo","Eric dos Santos Rodrigues","16","Meio-campo","74"
"7579","30","Athletico-PR","Amarelo","Ivaldo","27","Zagueiro","48"
"7580","30","Atletico-MG","Amarelo","Guilherme Arana","13","Zagueiro","89"
"7580","30","Atletico-MG","Amarelo","Jefferson Savarino","17","Meio-campo","53"
"7580","30","America-MG","Amarelo","Fabrício Daniel de Souza","13","Atacante","76"
"7581","30","Santos","Amarelo","Madson","13","Zagueiro","65"
"7581","30","Palmeiras","Amarelo","José Rafael Vivian","8","Meio-campo","31"
"7582","30","Bahia","Amarelo","Patrick de Lucca","45","Meio-campo","70"
"7582","30","Sao Paulo","Amarelo","Emiliano Rigoni","77","Atacante","43"
"7583","30","Ceara","Amarelo","Luiz Otávio","13","Zagueiro","90+2"
"7583","30","Cuiaba","Amarelo","Rafael Elias","19","Atacante","90+1"
"7579","30","Bragantino","Amarelo","Natan Bernardo de Souza","21","Zagueiro","86"
"7579","30","Athletico-PR","Amarelo","Bissoli","17","Atacante","72"
"7579","30","Athletico-PR","Amarelo","Léo Cittadini","18","Meio-campo","28"
"7580","30","Atletico-MG","Amarelo","Junior Alonso","3","Zagueiro","73"
"7580","30","America-MG","Amarelo","Bruno Nazário","22","Meio-campo","87"
"7581","30","Santos","Amarelo","Felipe Jonatan","3","Meio-campo","78"
"7581","30","Santos","Amarelo","Raniel","12","Atacante","3"
"7581","30","Palmeiras","Amarelo","Gustavo Gómez","15","Zagueiro","25"
"7582","30","Sao Paulo","Amarelo","Liziero","14","Meio-campo","57"
"7583","30","Ceara","Amarelo","Messias Rodrigues da Silva Júnior","3","Zagueiro","90+8"
"7583","30","Ceara","Amarelo","Jael","9","Atacante","64"
"7584","30","Chapecoense","Amarelo","Alan Santos da Silva","8","Meio-campo","90"
"7584","30","Flamengo","Amarelo","Bruno Viana","30","Zagueiro","90+8"
"7584","30","Flamengo","Amarelo","Matheuzinho","34","Zagueiro","44"
"7584","30","Chapecoense","Vermelho","Kaio Nunes","96","Meio-campo","59"
"7584","30","Chapecoense","Amarelo","Renê Júnior","23","Meio-campo","90+4"
"7584","30","Chapecoense","Amarelo","Kaio Nunes","96","Meio-campo","51"
"7584","30","Flamengo","Amarelo","Gabriel Barbosa","9","Atacante","45+2"
"7584","30","Flamengo","Vermelho","Éverton Ribeiro","7","Meio-campo","89"
"7567","31","Gremio","Amarelo","Douglas Costa","10","Meio-campo","90+3"
"7567","31","Fluminense","Amarelo","Nino","33","Zagueiro","45"
"7567","31","Gremio","Amarelo","Walter Kannemann","4","Zagueiro","90+4"
"7567","31","Gremio","Amarelo","Lucas Silva Borges","16","Meio-campo","75"
"7568","31","Athletico-PR","Amarelo","Renato Kayzer","79","Atacante","57"
"7568","31","Athletico-PR","Amarelo","Christian Roberto Alves Cardoso","88","Meio-campo","7"
"7568","31","Ceara","Amarelo","Richard de Oliveira Costa","91","Goleiro","69"
"7569","31","Atletico-MG","Amarelo","Guilherme Arana","13","Zagueiro","82"
"7569","31","Corinthians","Amarelo","Fábio Santos","26","Zagueiro","85"
"7570","31","Santos","Amarelo","João Paulo","34","Goleiro","75"
"7570","31","Bragantino","Amarelo","Jadsom","5","Meio-campo","21"
"7571","31","Atletico-GO","Amarelo","Oliveira","14","Zagueiro","82"
"7571","31","Atletico-GO","Amarelo","Éder","4","Zagueiro","52"
"7572","31","Fortaleza","Amarelo","Wellington Paulista","9","Atacante","90+1"
"7572","31","Fortaleza","Amarelo","Robson Fernandes","7","Atacante","39"
"7572","31","Sao Paulo","Amarelo","Welington","34","Zagueiro","86"
"7572","31","Sao Paulo","Amarelo","Rodrigo Nestor Bertaglia","25","Meio-campo","58"
"7573","31","Sport","Amarelo","Marcão","77","Meio-campo","80"
"7573","31","America-MG","Amarelo","Paulo Roberto Valoura Junior","55","Meio-campo","61"
"7573","31","America-MG","Amarelo","Lucas Kal","21","Meio-campo","36"
"7574","31","Juventude","Amarelo","William Matheus","66","Zagueiro","43"
"7574","31","Internacional","Amarelo","Rodrigo Dourado","13","Meio-campo","90"
"7574","31","Internacional","Amarelo","Gabriel Mercado","25","Zagueiro","19"
"7573","31","Sport","Vermelho","Gustavo","10","Meio-campo","25"
"7568","31","Athletico-PR","Amarelo","Aderbar dos Santos Neto","1","Goleiro","90+6"
"7568","31","Athletico-PR","Amarelo","Abner Vinícius","16","Meio-campo","23"
"7568","31","Ceara","Amarelo","Vinícius","29","Atacante","90+7"
"7568","31","Ceara","Amarelo","João Ricardo Riedi","1","Goleiro","28"
"7569","31","Atletico-MG","Amarelo","Keno","11","Meio-campo","53"
"7569","31","Corinthians","Amarelo","Giuliano Victor de Paula","11","Meio-campo","49"
"7570","31","Santos","Amarelo","Vinicius Zanocelo","25","Meio-campo","72"
"7571","31","Palmeiras","Amarelo","Danilo dos Santos de Oliveira","28","Meio-campo","45"
"7571","31","Atletico-GO","Amarelo","Janderson","7","Meio-campo","68"
"7572","31","Fortaleza","Amarelo","Matheus Jussa","16","Meio-campo","90+7"
"7572","31","Fortaleza","Amarelo","Felipe Alves","12","Goleiro","84"
"7572","31","Sao Paulo","Amarelo","Eder Citadin Martins","23","Atacante","86"
"7572","31","Sao Paulo","Amarelo","Martín Benítez","8","Meio-campo","79"
"7572","31","Sao Paulo","Amarelo","Gabriel Sara","21","Meio-campo","33"
"7573","31","Sport","Amarelo","Santiago Tréllez","9","Atacante","18"
"7573","31","America-MG","Amarelo","Alexandre Egea","30","Meio-campo","45+1"
"7574","31","Juventude","Amarelo","Juan Quintero Fletcher","3","Zagueiro","90+2"
"7574","31","Internacional","Amarelo","Yuri Alberto","11","Atacante","90+2"
"7574","31","Internacional","Amarelo","Edenílson Andrade dos Santos","8","Meio-campo","69"
"7568","31","Ceara","Vermelho","Fernando Sobral","8","Meio-campo","85"
"7575","31","Bahia","Amarelo","Matheus Bahia Santos","79","Zagueiro","19"
"7575","31","Bahia","Vermelho","Rossicley Pereira da Silva","7","Atacante","63"
"7575","31","Bahia","Amarelo","Germán Conti","5","Zagueiro","30"
"7575","31","Flamengo","Vermelho","Diego Ribas","10","Meio-campo","63"
"7575","31","Bahia","Vermelho","Matheus Bahia Santos","79","Zagueiro","42"
"7586","32","Atletico-GO","Amarelo","André Luis","7","Meio-campo","72"
"7586","32","Santos","Amarelo","Onitlasi Júnior de Moraes Rodrigues","42","Meio-campo","56"
"7586","32","Santos","Amarelo","Kaiky Fernandes","28","Zagueiro","23"
"7587","32","America-MG","Amarelo","Matheus Cavichioli","1","Goleiro","35"
"7587","32","Gremio","Amarelo","Ruan Tressoldi","44","Zagueiro","37"
"7588","32","Bragantino","Amarelo","Jadsom","5","Meio-campo","90+2"
"7588","32","Fortaleza","Amarelo","Valentín Depietri","34","Atacante","77"
"7588","32","Fortaleza","Amarelo","Lucas Rafael Araújo Lima","25","Meio-campo","50"
"7589","32","Internacional","Amarelo","Rodrigo Dourado","13","Meio-campo","90+2"
"7589","32","Internacional","Amarelo","Moisés Roberto Barbosa","20","Zagueiro","79"
"7589","32","Internacional","Amarelo","Carlos Palacios","16","Meio-campo","77"
"7589","32","Internacional","Amarelo","Bruno Méndez","22","Zagueiro","24"
"7589","32","Athletico-PR","Amarelo","Thiago Heleno","44","Zagueiro","72"
"7590","32","Corinthians","Amarelo","Gustavo Mosquito","19","Atacante","90+4"
"7586","32","Atletico-GO","Amarelo","Lucas Gabriel Ribeiro Firmo","22","Atacante","68"
"7586","32","Santos","Amarelo","Danilo Boza","22","Zagueiro","45+1"
"7587","32","America-MG","Amarelo","Mauro Zárate","99","Atacante","45+5"
"7587","32","America-MG","Amarelo","Ricardo Silva","45","Zagueiro","32"
"7588","32","Bragantino","Amarelo","Cleiton Schwengber","18","Goleiro","90+3"
"7588","32","Bragantino","Amarelo","Bruno Praxedes","25","Meio-campo","50"
"7588","32","Fortaleza","Amarelo","Matheus Jussa","16","Zagueiro","74"
"7588","32","Fortaleza","Amarelo","Bruno Ferreira Melo","30","Meio-campo","44"
"7589","32","Internacional","Amarelo","Maurício","27","Meio-campo","84"
"7589","32","Internacional","Amarelo","Víctor Cuesta","15","Zagueiro","79"
"7589","32","Internacional","Amarelo","Rodrigo Lindoso","19","Meio-campo","41"
"7589","32","Athletico-PR","Amarelo","David Terans","80","Atacante","84"
"7589","32","Athletico-PR","Amarelo","Márcio Almeida de Oliveira","5","Meio-campo","27"
"7590","32","Cuiaba","Amarelo","João Lucas","2","Zagueiro","71"
"7591","32","Sao Paulo","Amarelo","Shaylon","19","Meio-campo","87"
"7592","32","Fluminense","Amarelo","David Braz","44","Zagueiro","90+7"
"7592","32","Fluminense","Amarelo","Samuel Xavier","2","Zagueiro","90+4"
"7592","32","Palmeiras","Amarelo","Deyverson","16","Atacante","90+7"
"7592","32","Palmeiras","Amarelo","Luan Garcia Teixeira","13","Zagueiro","67"
"7592","32","Palmeiras","Amarelo","Eduardo Pereira Rodrigues","43","Meio-campo","45+4"
"7593","32","Ceara","Amarelo","Jael","9","Atacante","28"
"7593","32","Sport","Amarelo","Carlos Eduardo","92","Goleiro","26"
"7594","32","Chapecoense","Amarelo","Ignacio da Silva Oliveira","21","Zagueiro","88"
"7594","32","Juventude","Amarelo","Michel Macedo Rocha Machado","88","Zagueiro","80"
"7594","32","Juventude","Amarelo","Marcos Vinicios","77","Meio-campo","20"
"7591","32","Sao Paulo","Vermelho","Jonathan Calleri","30","Atacante","10"
"7592","32","Palmeiras","Vermelho","Deyverson","16","Atacante","90+7"
"7591","32","Flamengo","Amarelo","Matheuzinho","34","Zagueiro","22"
"7592","32","Fluminense","Amarelo","Gabriel Teixeira","39","Meio-campo","90+6"
"7592","32","Fluminense","Amarelo","Fred","9","Atacante","45+2"
"7592","32","Palmeiras","Amarelo","Weverton Pereira da Silva","21","Goleiro","90+4"
"7592","32","Palmeiras","Amarelo","Felipe Melo","30","Meio-campo","60"
"7592","32","Palmeiras","Amarelo","Victor Luis","26","Zagueiro","36"
"7593","32","Sport","Amarelo","Rafael Thyere de Albuquerque Marques","15","Zagueiro","29"
"7594","32","Chapecoense","Amarelo","Mike dos Santos Nenatarvicius","17","Atacante","90+1"
"7594","32","Chapecoense","Amarelo","Matheus Antunes Ribeiro","2","Zagueiro","22"
"7594","32","Juventude","Amarelo","Dawhan","78","Meio-campo","55"
"7592","32","Fluminense","Vermelho","Fred","9","Atacante","90+7"
"7592","32","Palmeiras","Vermelho","Eduardo Pereira Rodrigues","43","Meio-campo","90+4"
"7596","33","Atletico-MG","Amarelo","Diego Costa","19","Atacante","38"
"7597","33","Bragantino","Amarelo","Júlio César de Souza Santos","1","Goleiro","34"
